"id","req_specification","class"
"1731","Couldn't somebody just register with a fake account and get all the information anyway?","NULL"
"324","So maybe, yeah.","NULL"
"754","This is a journal update. This is similar to frames. It's a frame update but it's a journal change.","NULL"
"1818","Susan, I sent you an email and got you call.","NULL"
"364","So the comment will be on this question specifically.","NULL"
"704","Go with one hour.","NULL"
"1502","In the Agile classes, we're always taught the user story, 'As a something-something user, I can do this,' and we'll have a task that needs to be done to accomplish that as far as the development tasks go.","NULL"
"412","One is an, I don't know, open text question.","NULL"
"736","As a user, I want to see sensible and predictable URLs, so that the application feels logical and transparent.","A"
"1332","What did the login page .","NULL"
"1183","As a Developer, I want to get a Data Package into Node, so that I can start using the data for doing analysis and visualizations.","A"
"560","We really have to think about this actually, because my wish needs that it's, that the language can be, or the available language to the project have to be set when we, as a super admin, create the project for a customer, right?","F"
"1370","We'll, make sure we tell...","NULL"
"1125","As a developer, I want to have a list of definitions for commonly used terms, so that everyone working on the project can understand each other more easily.","F"
"608","Yeah, I think we have to keep it simple here as well for this project phase one and just go with three languages, German, English, and French and French, and just make sure that at the launch day, these languages are implemented completely.","F"
"248","Could we just also like make, make the, the side thingy a button like that you could just, instead of swiping also just click there.","NULL"
"1214","As a camp administrator, I want to be able to keep track of which camper submitted which forms, so that legal issues are avoided.","F"
"1476","As a Staff member, I want to Develop a Staff Report, so that I can publish and distribute the report according to business rules.","F"
"759","As a Publisher, I want to sign up for an account, so that that I can publish my data package to the registry and to have a publisher account to publish my data package under.","F"
"956","Baski can...What's the situation?","NULL"
"1555","I did find several locations that seemed to be where the primary account was, a 12, 20, 6, 10, which is the new, right? One of them was the RDC, which was in there, which looked like it was grapevine...Something like that.","NULL"
"159","So they have an account, but they never, uh, they never, they don't have access with this account to the, to our tool.","F"
"1250","As a site admin, I want to move people in a trainer's class from a pending state to the registry once I have received proof of payment from the trainer.","F"
"1408","Side bar. Part of this, I'm going to talk with Michael about it. As far as the context switching, maybe we can talk about this in the next meeting, and continue onto this. Let's start thinking about this, but we, as a group, need to start doing a much better job at estimating.","NULL"
"1445","As an owner, I want to remove someone from membership in my publisher, so that they no longer have ability to publish or modify my data packages.","F"
"1421","As a data user, I want to access two additional fields from the FPDS data pull.","F"
"1706","As a web recruiter manager, I want to confirm the recruiter is set up and working properly, so that I can deploy it on more pages.","A"
"1375","I agree.","NULL"
"356","That's all, there shouldn't be any, um, post-processing of these ideas.","NULL"
"1733","As a Publisher, I want to import my data package into the registry, so that my data has a permanent online home to access.","F"
"206","I mean, what, what are the odds that, that accompany assigned smokable project managers to such a survey tool anyways, right.","NULL"
"1450",".","NULL"
"668","As a camp administrator, I want to be able to keep camper records from previous years, so that the amount of work I need to do is lowered.","F"
"1767","As a Staff member, I want to Perform a Completeness Review, so that I can validate when an application is complete and eligible for further technical review.","F"
"1823","As an Owner, I want to design an audit from the UI SME, so that I know the potential scope of the UI improvements want ed.","F"
"1672","As an agency user, I want to ensure that deleted FSRS records are not included in submissions.","F"
"1657","I withdraw the question.","NULL"
"1458","What the heck. Can't type.","NULL"
"659","Yeah, yeah, yeah.","NULL"
"942","As a Staff member, I want to Prepare for and Support Hearing Execution, so that I can ensure all pre-hearing requirements are satisfied and staff and Applicant are ready for the hearing.","F"
"929","As an Applicant, I want to Modify my Application, so that I can successfully change information on an application.","F"
"218","I mean, we just talked about those now more or less, but I mean, and, and also now about the communication, so just let me briefly get, um, pinpoint this down.","NULL"
"1330","Don't .","NULL"
"1122","As an Agency user, I want to be able to include a large number of flexfields without performance impact.","F"
"854","As an agency user, I want the FABS validation rules to accept zero and blank for loan records.","F"
"725","What's the Search at the top and the Search as a tile? That's confusing to me. What does that mean?","NULL"
"1856","As an agency user, I want the FABS validation rules to accept zero and blank for non-loan records.","F"
"1578","As a moderator, I want to log in using my account name and password, so that I can start using the application.","A"
"1094","As a UI designer, I want to move on to round 2 of DABS or FABS landing page edits, so that I can get approvals from leadership.","F"
"1271","Filtered by color?","NULL"
"1674","As a Publisher, I want to see real examples of published packages so that I can understand how useful and simple the datapackage format and the registry is.","F"
"536","And if we have time or resources afterwards, in another phase, we can also expand on this.","NULL"
"1743","As a VisualDesigner, I want to concept different styles for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"1149","As a site visitor, I want to click the link from the article teaser to take me directly to the body of the article. not to another teaser setup, so that I can easily finish the article.","F"
"1844","As a moderator, I want to create a new game by entering a name and an optional description, so that I can start inviting estimators.","F"
"618","Yeah.","NULL"
"858","That's right.","NULL"
"974","As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","F"
"1044","As a moderator, I want to estimate a story we estimated earlier in the session again, so that we can give a new estimate if we feel different about the story after estimating other related stories.","F"
"1668","Anything else? All right.","NULL"
"1586","As a user, I want to be able to create an acocunt, so that I can create my own profile.","F"
"155","Or how could we, how could we solve this with the survey feeling?","NULL"
"107","Do you think this will be a big problem in terms of, um, um, technique, you know, programming?","NULL"
"850","As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved.","F"
"1697","As a Publisher, I want to be able to get access to a previous version I tagged, so that that I can return to it and review it.","A"
"948","Because we're not just pulling a query...","NULL"
"2","I know.","NULL"
"607","That I expect that the tool is a way otherwise it's already ran another tool.","NULL"
"1169","He's going to have to...Is this store proc?","NULL"
"1001","As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.","F"
"1077","Better sooner rather than later.","NULL"
"986","As an NSF employee, I want to have editorial-planning recommendations, so that I can understand how they might impact an eventual CMS / future web presence.","A"
"578","But that is exactly the problem, because if we don't know the languages they are going to use, we cannot hard-code anything","A"
"90","Should I, uh?","NULL"
"1783","Yes, and this is like techs in the field doing it. The learning curve could be huge.","NULL"
"105","I'm not really sure here.","NULL"
"1754","The other one, would it be something we could do? Just run a query and let them pick it up? Isn't that all you're doing?","NULL"
"1389","As a user, I want the DUNS validations to accept records whose ActionTypes are B, C, or D and the DUNS is registered in SAM, even though it may have expired.","A"
"718",", right?","NULL"
"565","Are there, can you translate them?","NULL"
"1629","As an admin, I want to handle all users' activities, so that I can manage more efficiently.","F"
"1431","You sure ?","NULL"
"1422","As a camp administrator, I want to be able to schedule tasks/activities for a specific camp group, so that I can track each groups daily/weekly and monthly activities.","F"
"535","I think for the beginning, this would surely be enough.","NULL"
"697","I was just looking at that.","NULL"
"1307","As a CSM, I want to be sent an email welcoming me to the Scrum Alliance and with instructions to register or activate my membership once my name has been loaded to the registry.","F"
"566","Would that make sense?","NULL"
"1041","As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","F"
"492","Yes.","NULL"
"1750","For the pseudos.","NULL"
"721","As a site visitor, I want to do a full-text search of article body, title, and author name, so that I can find what I want.","F"
"1576","As a team member, I want to have a prioritized list of features and elements of a future social element page, so that I can work with the engineers to determine feasibility.","A"
"1151","You can very well have an acceptance criteria that says, 'When I login I'm redirected to a page that shows me what stuff is assigned to me.' That's perfectly valid.","NULL"
"140","But I get your point on that.","NULL"
"1053","We're actually not going to get the data until maybe early on the 3rd. There's really no reason to take down the database on the 1st...","NULL"
"1397","I'm getting a little loopy.","NULL"
"689","As a site admin, I want to view all classes in a pending state, so that I can approve any that need to be approved.","F"
"877","I'm shipping to a pseudo?","NULL"
"671","He's trying to slack off, guys.","NULL"
"838","As a site member, I want to subscribe to an RSS feed of jobs available, so that I can read them without visiting the site.","F"
"516","I would have to collaborate on this, yeah.","NULL"
"296","So technically, I mean, we, we have a timeframe of around six months for this phase one, so I'm not sure if this is all working, maybe only you can.","NULL"
"865","That's right. Once you have that streamlined, then I give you everything and say, ' , come back in two weeks .'","NULL"
"211","Certainly depends on, on which exact client we're talking about.","NULL"
"1016","I grew up in... DuChock.","NULL"
"1749","The first implementation of this would be the print people entering the survey stuff, because that's where came up with. Those are their engineers. Eversource engineers and Frontier engineers. Frontier is the ones that were complaining, like, 'No, heck, I'm not using Notify, because it sucks.'","NULL"
"710","As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system.","F"
"1619","Yeah. I finished a script recently, was finishing up early this morning, to take all those and get them back to where they'll go through workflow again, reprocess so I can execute that procedure.","NULL"
"1209","Fast Path. Bold. Bold.","NULL"
"783","As a Consumer, I want to see some example data packages quickly, so that I get a sense of what is on this site and if it is useful to look further.","A"
"1711","Then the second side of the coin is we have code, it's spread out across a lot of different modules, or locations for the location in TFS and what they're working on.","NULL"
"158","If I can talk here, maybe we could just send them an invite by email, like on the company email or an internal email?","F"
"1745","As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","F"
"1464","As a camp administrator, I want to be able to modify a group's information, so that I can keep the groups up to date.","F"
"97","So I don't know how have you got, see, but I think it's quite important that we specify how many abstraction levels of roles we want.","A"
"123","I don't really understand this.","NULL"
"443","All right guys.","NULL"
"87","Sounds like a bird.","NULL"
"46","Right.","NULL"
"1712","As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.","F"
"1111","As a site editor, I want to be able to indicate whether an article is publicly available or for members only, so that visitors are incentivized to become members.","F"
"1873",".","NULL"
"729","I think we're on that section. I want them to be trained.","NULL"
"1140","We can do it.","NULL"
"255","Okay.","NULL"
"806","Actually a lot of people opened up today, that's good.","NULL"
"1792","As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments.","A"
"1127","The 19th is a staff meeting.","NULL"
"1064","Mostly that was to Jimmy. I don't know if I other one . This one was from Linda. They were kind of describing the same thing. It has IM group on there. I don't know if you're part of that or not, Larry.","NULL"
"99","Yeah.","NULL"
"1486","As a camp administrator, I want to create an avenue so parents can submit feedback and general concerns, so that I can keep improving the services I provide.","F"
"326","Maybe we can collect these questions and make us a follow-up survey, which then, or something like that in the end.","F"
"1280","That's it. That won't take long. Probably about, I'll say one hour. It's not going to be that hard, really, once I get the stored procedure done.","NULL"
"1523","Does LCAM store the clause?","NULL"
"1554","As a developer, I would like to create a web socket protocol for Frictionless data tools, so that I can easily use data packages with additional data analysis tools.","A"
"1800","Right. This gets rid of that because it's the same viewing area, so you would be able to see your conversations on the grid, and a map, and a calendar. If you have My Conversations selected, then you can do that with those conversations. Or, if you have Search selected, and you add search criteria, you get the same kind of list, map, and calendar options.","NULL"
"1213","I think when you...","NULL"
"852","As a Researcher, working with data, I want an Microsoft Power BI integration, so that I can import datasets without downloading them locally.","A"
"447","So where were we?","NULL"
"251","Yeah, that, that allows us particularly because yeah, it's made me more intuitive for, for P for computer users using a mouse.","A"
"1211","Would you like us to run that overnight, Jim?","NULL"
"799","As a moderator, I want to show all estimates immediately, so that I can decide to show the estimates that have been given even though not all estimators have given their estimate.","A"
"568","Yeah.","NULL"
"1726","Let's estimate that from both sides, from whatever Baski needs to do, whatever Mahesh is going to...","NULL"
"256","So on mobile devices, you can only swipe using the touch functionality.","A"
"228","Well, I would pitch put, I would pitch this to the creativity department.","NULL"
"1067","As a County Staff Member, I want to create a custom query/report outside of the common querying/reporting functionality, so that I can fulfill a request.","F"
"1503","But it could have chose hardwire and plug, right?","NULL"
"802","I realize we didn't do the actual disconnect.","NULL"
"436","No, nothing.","NULL"
"881","As a participant, I want to be able to see each estimator's prior estimates for the story being estimated, so that I can see how his or her opinion has changed so I can ask questions.","F"
"1284","It could be. I don't know.","NULL"
"803","As a Developer, I want to add the updates on a FABS submission to be modified when the publishStatus changes, so that I know when the status of the submission has changed.","F"
"1713","Why?","NULL"
"119","So, uh, I think he should be able to see all the, uh, the surveys from the normal metrics by business unit.","F"
"1817","I know, but what are your tasks ? Do you want me to make one, and you can go off and research this?","NULL"
"885","As a Publisher, I want to be able to preview the views of the current data package using cli prior to publishing, so that that I can refine the json declarations of datapackage view section to achieve a great looking result.","F"
"827","As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website.","F"
"281","But maybe I have, yeah.","NULL"
"1288","I've got to see. Mike was thinking that those would be treated as two separate records. I hear what you're saying. We have a whole record leaving and a whole record coming in. To me, it would be changing the VIN.","NULL"
"1643","I think that it's probably a good idea to go ahead and make it 45 minutes. I think we can use the extra 15 minutes. I try to start small, see what we can get done, but it seems like...That's always my issues, too, when I was managing things, knocking things off.","NULL"
"836","As a moderator, I want to delete an item from the list of items to be estimated, so that we can remove it and not estimate it.","F"
"1202","It's not a repair PO. we not POs. .","NULL"
"972","Thanks.","NULL"
"649","Okay, I'll note that.","NULL"
"537","Yes.","NULL"
"1012","Bye.","NULL"
"680","As a Planning Staff member, I want to Evaluate Consistency with the Comprehensive Plan, so that I can complete my required review of a plan set and/or application.","F"
"1386","As a content editor, I want to be able to add videos from Brightcove.","F"
"1029","I'd say at least, if you're thinking you don't want to bother somebody when you're having a meeting, put them on there as optional. At least then they know that it's going on. If they don't have time, they can know that if they're getting questions from three different people, and those three different people are at the meeting...","NULL"
"1647","It does work, across applications.","NULL"
"260","Yeah.","NULL"
"917","As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","A"
"327","But then you get two emails.","NULL"
"1548","As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful.","F"
"1561","As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history.","A"
"478","No, it's no offense.","NULL"
"950","As a site visitor, I want to have articles that interest me and are easy to get to, so that I come to the site for my agile news and learning.","F"
"708","Help.","NULL"
"1799","What do we know about the answers? What do we have on there?","NULL"
"1298","As a publisher, I want to embed a preview button on my site, so that users can preview the data and be encouraged that this is the correct data for them.","F"
"1491","We're attacking it from the opposite side. We're attacking it from the top down instead of the bottom up. Now I've got a placeholder for blah, and I need it to do blah really, really well, but I don't know what blah looks like yet.","NULL"
"1363","I can ask him. I can say, 'We talked about this, would you want us to verify that the clause are closed in LCAM as well, or is that not part of what we're doing?' And say, it's two if we don't have to worry about the clause, it's three if we have to worry about the clause.","NULL"
"1240","We're probably going to have another emergency release tonight around, I'd say, 7:00 or 8:00. How many days passed?","NULL"
"1335","As a user, I want the publish button in FABS to deactivate after I click it while the derivations are happening, so that I cannot click it multiple times for the same submission.","F"
"593","Yeah.","NULL"
"1614","at some level, that's fine, we can stick it in there.","NULL"
"1608","action. I can see the entities, I can see the contacts. I can sign in. Although there should be stories listed under there.","NULL"
"1255","Would have been real blood.","NULL"
"834","OK, well. Estimate.","NULL"
"1139","Have a general target for their assigned areas Indiana, Ohio, and instead of fishing through .","NULL"
"144","Well, I think that the more we can generalize the better, right?","A"
"651","Yeah.","NULL"
"67","Yeah, I think so too.","NULL"
"100","How much is there to abstract?","NULL"
"454","And then we should probably group not really group the question and group.","NULL"
"1362","As an estimator, I want to see all items we will try to estimate this session, so that I have a feel for the sizes of the various items.","F"
"245","Yeah.","NULL"
"1719","The big difference to me that would be a little bit more like year-end is if somebody wants to go search for poles, they don't click Search and then, say, 'Look for poles.' They'd be like, 'I'm going to poles.'","NULL"
"999","As a Publisher, I want to tag datapackage to create a snapshot of data on the registry server, so that that consumers can refer to it.","F"
"1263","As a Visitor, I want to sign up via github or google, so that that I don't have to enter lots of information and remember my password for yet another website.","A"
"1096","As an NSF employee, I want to understand the process of switching the cloud.gov hosting plan over from prototype to FISMA low.","A"
"177","I mean, yeah.","NULL"
"1088","As a user, I want to be able to view the safe disposal events currently being organised around my area.","F"
"1874","Are there enough floater owner laptops around to where if a tech needs to go out and say, 'Hey, I need to spend an afternoon doing these cycle counts,' he could get one?","NULL"
"900","As a FABS user, I want to submit a citywide as a PPoPZIP and pass validations.","F"
