"id","req_specification","class"
"408","If you think about it from a mirror image perspective, it's like, 'Now I want to go and deal with my contracts.' Is that all? Then you've got to bring in some kind of navigation because you have to have the flow of how you get back to and you'd put that under Navigation.","NULL"
"515","As a Researcher, I want to get a Data Package into SPSS in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"1002","What are we looking at here? What is Trello?","NULL"
"791","What the heck. Can't type.","NULL"
"606","Did the emails say that they're disconnect?","NULL"
"528","As an Inspection Staff member, I want to Create an Inspection, so that I can schedule and assign the inspection.","F"
"943","As a trainer, I want to see the upcoming courses are what I want visitors to notice, so that they register and there's a benefit to my membership.","F"
"134","That would be in line with trying to give direction to new hires about where they need to invest their time, what type of technologies that you should probably be focusing on. That would feed in with our organizational goals as well.","NULL"
"916","OK.","NULL"
"1169","As a participant, I want to be shown all estimates at the same time after all estimators have given their estimate, so that I can be sure estimates are independent and not influenced by other estimates given in the same draw.","F"
"1177","As a moderator, I want to create a new game by entering a name and an optional description, so that I can start inviting estimators.","F"
"1008","As a camp administrator, I want to be able to schedule activities for campers, so that camp workers can easily keep track of who is where at all times.","F"
"1152","Jenny's joining the police force?","NULL"
"306","So what do we have?","NULL"
"202","As a Consumer, I want to download the data package in one file, so that that I don't have to download descriptor and each resource by hand.","F"
"114","But that would only apply to hardwire.","NULL"
"970","Jim, Violet, and Kim. Anybody else?","NULL"
"1141","You're good?","NULL"
"551","As a site administrator, I want to understand how other similar organizations are handling visual design, so that I can make informed decisions about what appears to work well and what doesn't.","A"
"14","As a visitor, I want to download presentations, PDFs, etc. on Scrum, so that I can learn from them or use them.","F"
"1171","I forgot what it was.","NULL"
"1017","Hey Violet, hey Kim.","NULL"
"997","I think if the teams are structured the right way and the iterations are structured the right way, then the mix will be good on each team to where the new hire can pair program with the thing that they're interested in accomplishing.","NULL"
"477","As a team member, I want to see the first iteration of beta up on cloud.gov.","A"
"583","As a site admin, I want to move people in a trainer's class from a pending state to the registry once I have received proof of payment from the trainer.","F"
"1036","No, plugs. This only applies to plugs. If I went back and do a hardwire, then it'll have estimate through here.","NULL"
"251","As a Researcher, I want to be able to translate my EML dataset to a Data Package, so that I can benefit from the wide array of tools available for Data Packages.","F"
"884","As a website user, I want to see updated financial assistance data daily.","F"
"878","As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","F"
"494","I'm thinking that scenario. That choose hardwire and plug. I'll put the estimate field up here, which, we want that now...","NULL"
"295","Which one?","NULL"
"863","As a site editor, I want to maintain a FAQ section, so that support gets fewer easily answered questions.","F"
"780","As an agency user, I want to use the schema v1.1 headers in my FABS file.","A"
"667","That's the kind of thing that we want to capture, put on the issues log and .","NULL"
"240","It's managing assets and then actions. I think there's still going to be two.","NULL"
"75","Yeah.","NULL"
"423","That's what's next thing on deck. It's just a matter of trying to wrap things up. Getting better about scope creep, so we can get onto these. Get these things up, , is the best thing our team can do.","NULL"
"751","As a FABS user, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application.","F"
"869","Yeah, Susan, no rush on the email I sent yesterday for the change request. I know they want to take their time and do it right and give as correct an estimate as possible. We did our best-guess scenario, and that's all we could do. I wanted to let you know not to have to push that through faster than they wanted to do it.","NULL"
"1027","I'm sorry. Deal with it. I haven't even written down what day of the week it is yet.","NULL"
"1111","Yes.","NULL"
"9","As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","F"
"995","they go directly to the landing spot or whatever.","NULL"
"736","Are you logging is as CinBell?","NULL"
"399","As a Developer, I want HDF5 integration, so that I can integrate data-packaged data with pipelines that use HDF5.","A"
"575","Moral of the story...","NULL"
"569","As a Publisher, I want to know what do next after signing up, so that that I can get going quickly.","F"
"919","As a user, I want to be able to create an acocunt, so that I can create my own profile.","F"
"231","As a trainer, I want to copy one of my courses or events, so that I can create a new one.","F"
"245","something missing.","NULL"
"152","As a Consumer, I want to download a Data package at a particular version, so that that I know it is compatible with my scripts and system.","F"
"1009","As a site editor, I want to create the content of the What Is Scrum section, so that it's there for visitors.","F"
"766","No.","NULL"
"1028","But you might have...","NULL"
"888","I did find several locations that seemed to be where the primary account was, a 12, 20, 6, 10, which is the new, right? One of them was the RDC, which was in there, which looked like it was grapevine...Something like that.","NULL"
"447","Hopefully it worked for you, but we had to go through some crazy hoops with the IIS stuff that Michael couldn't initially. It's kind of crazy.","NULL"
"149","I'm not touching that.","NULL"
"622","Fast Path. Path. Like a walkway, pathway.","NULL"
"330","There's two other items on there that I'm still looking into, and we'll get back to you guys as soon as we can. Regarding the that seems to be occurring, and the part number. The batches and the part number.","NULL"
"314","Or we can do it at a different time.","NULL"
"277","A new interface is safer. It's a safer way to do it.","NULL"
"764","You sure ?","NULL"
"679","As a site editor, I want to be able to designate whether or not an ever makes the home page, so that the best content is featured most prominently.","A"
"590","As an NSF employee, I want to narrow down the universe of CMS options and identify/prioritize key considerations for getting to the next step.","A"
"1046","Why?","NULL"
"275","As a Staff member, I want to Prepare for and Support Hearing Execution, so that I can ensure all pre-hearing requirements are satisfied and staff and Applicant are ready for the hearing.","F"
"1166","I got it.","NULL"
"717","He just showed up.","NULL"
"27","As an NSF employee, I want to have a final workshop to identify key lessons and features for the content management system decision.","A"
"159","As a company, I want to join the Scrum Alliance by paying a corporate membership fee, so that I can show the company's support of Scrum.","F"
"300","As a moderator, I want to edit an item in the list of items to be estimated, so that I can make it better reflect the team's understanding of the item.","F"
"315","As a camp administrator, I want to be able to suspend a camper who had behavioral problems.","F"
"561","As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement.","F"
"694","As a FABS user, I want to have my validations run in a reasonable amount of time.","A"
"1110","As an admin, I want to be able to add or remove recycling facilities' information, so that users get the most recent information.","F"
"674","As an data user, I want to receive updates to FABS records.","F"
"1162","Smiley recognizes that this will be chargeable work. What they want is they have these 22,000 disconnects. They want to retire all the items that are not related to the central office code, and not do anything to the ones that are already color coded.","NULL"
"1035","As a Developer, I want to get a Data Package into Python in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"641","Can we have a for the attitude?","NULL"
"225","As a user, I want more information about how many rows will be published prior to deciding whether to publish.","F"
"287","As a tester, I want to have access to test features in environments other than Staging, so that I can test any nonProd feature in any environment.","F"
"355","As an owner, I want to invite someone using their email to sign up and become a member of my Publisher, so that that they are authorized to publish data packages under my Publisher.","A"
"918","Right now you cannot retire inventory equipment. You have to move it to in service and then retire it. This one I remember, because I asked him about this 166. I sent him a bazillion emails on it. I remember, when I finally understood it. It makes perfect sense...","NULL"
"1201","As a Publisher, I want to be able to provide a visualization of data in the Data Package, so that I can provide my analysis and show my work to users of the data.","F"
"414","As a workshop attendee, I want to have a summary of what we learned, so that I can understand our next steps and how they apply to me.","A"
"272","That's .","NULL"
"403","In two weeks we've got a URL, and you logon, and it checks your credentials through the Notify test, whatever, database, and he's got that home page with that data behind it.","NULL"
"1144","As a broker team member, I want to ensure the Broker resources, validations, and P&P pages are updated appropriately for the launch of FABS and DAIMS v1.1.","F"
"700","Those are the kind of issues that scare the crap out of me. I know they're trying to use it.","NULL"
"795","As a corporatesponsor, I want to make my logo randomly appear on the home page, so that others see the company's support of Scrum.","F"
"102","As a Broker user, I want to have PPoPZIP+4 work the same as the Legal Entity ZIP validations.","A"
"189","As a site visitor, I want to view lists on the site of all Certified Scrum Masters, Practitioners, Trainers, and Certified Scrum Product Owners.","F"
"167","OK, well. Estimate.","NULL"
"45","What are you saying, 'Fast pass,' or...?","NULL"
"350","As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","F"
"800","As a designer, I want to have a new social media wireframe, so that I can begin implementing design.","A"
"695","As an estimator, I want to see all items we will try to estimate this session, so that I have a feel for the sizes of the various items.","F"
"968","we should change it to 2.0Male Participant: What's being worked on then?","NULL"
"618","As a Developer I want to quickly access Broker application data, so that I can investigate issues.","F"
"744","It would be right here.","NULL"
"1191","Have the statuses.","NULL"
"633","Will this take scanning information?","NULL"
"985","As a researcher, I want to develop the user research protocol for internal workflows, so that we can begin testing against a CMS prototype.","A"
"758","","NULL"
"438","SQL could be . Commands can go back and forth a lot.","NULL"
"986","As a camp administrator, I want to be able to notify parents all at once, so that they can be notified of any upcoming events.","F"
"1042","Yeah. That'll be the easy one.","NULL"
"793","As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step.","A"
"595","That is weird.","NULL"
"304","If the humidity wasn't so high, it wouldn't be as bad. I don't think so.","NULL"
"307","As a site editor, I want to assign priority numbers to news items, so that I can indicate which articles I want featured most prominently on the site.","F"
"118","It's exactly the same thing.","NULL"
"368","As a CSM, I want to be charged a fee once I am approved for Practitioner status, so that my certification status can be activated.","A"
"233","As a FABS user, I want to submit a citywide as a PPoPZIP and pass validations.","F"
"827","As a participant, I want to always have the cards in the same order across multiple draws, so that it's easy to compare estimates.","A"
"484","You can very well have an acceptance criteria that says, 'When I login I'm redirected to a page that shows me what stuff is assigned to me.' That's perfectly valid.","NULL"
"947","at some level, that's fine, we can stick it in there.","NULL"
"170","Estimate for those?","NULL"
"1106","That's in the embedded file. At the bottom it says powered by . That's a link to one's home page. Maybe I can...","NULL"
"552","As a site member, I want to view the profiles of other members, so that I can find others I might want to connect with.","F"
"972","I know, I care. Then CTDI and shift two. That's what I have to talk to them about. What do you all have?","NULL"
"452","As a UI designer, I want to redesign the Resources page, so that it matches the new Broker design styles.","F"
"696","I can ask him. I can say, 'We talked about this, would you want us to verify that the clause are closed in LCAM as well, or is that not part of what we're doing?' And say, it's two if we don't have to worry about the clause, it's three if we have to worry about the clause.","NULL"
"7","As a parent, I want to be able to create an account, so that I can sign up my kids for camp online.","F"
"310","I'm doing it . It should be...","NULL"
"1117","I know.","NULL"
"574","As a Broker user, I want to submit records for individual recipients without receiving a DUNS error.","F"
"169","As a moderator, I want to delete an item from the list of items to be estimated, so that we can remove it and not estimate it.","F"
"932","As a site visitor, I want to know as soon as I visit what on earth Scrum is and why it needs an alliance, so that I don't bounce immediately oﬀ the page.","F"
"25","As a moderator, I want to copy/paste stories from a spreadsheet, so that I can get started more quickly.","F"
"52","As a Broker user, I want the D1 file generation to be synced with the FPDS data load, so that I don't have to regenerate a file if no data has been updated.","A"
"1065","As a camp administrator, I want to provide bi-weekly feedback to camper's parents, so that they can be aware of their child's behavior and performance at camp.","F"
"294","As a Plan Review Staff member, I want to Assign Plans for Review, so that I can ensure plans have been assigned to the appropriate Plan Reviewer.","F"
"757","Even worse, really high. See if anybody notices. I might do that, now that you said that . Whenever I get to the 90s, instead of it being issue number 90 it will be like 92. Or something.","NULL"
"328","This would mean that DC3 would need to be loaded on those techs' laptops?","NULL"
"58","What's the Search at the top and the Search as a tile? That's confusing to me. What does that mean?","NULL"
"412","Not on the journal change. Estimate is, but isn't. So, that's what this change is, which it only took us 45 minutes to get there.","NULL"
"199","As a Publisher, I want to be able to overwrite the previously tagged datapackage, so that that I can fix it if I mess up.","F"
"987","Presently, those release counters, how many business days have we...","NULL"
"665","What did the login page .","NULL"
"358","Did she give you that template data or anything?","NULL"
"1172",".","NULL"
"825","Yeah.","NULL"
"171","As a site member, I want to subscribe to an RSS feed of jobs available, so that I can read them without visiting the site.","F"
"1079","Sorry.","NULL"
"84","As a Publisher, I want to add type information to my data, so that it is more useful to others and can be used better with tools like visualization programs.","A"
"862","Mm-hm. Look at the paper. It's super cool.","NULL"
"1202","As a RepositoryManagerResearcher, I want an app that acts as a match-making service for packaging data, so that owners are paired with data packagers.","F"
"418","Should be in charge of doing that...","NULL"
"450",".","NULL"
"442","As a site administrator, I want to understand how other similar organizations are handling content, so that I can make informed decisions about what appears to work well and what doesn't.","A"
"804","As a team member, I want to have a prototype strategy, so that I understand how we will gain understandings from tests that will drive recommendations.","A"
"197","As a moderator, I want to have the 'estimate' field filled in automatically if all estimators show the same card, so that I can accept it more quickly.","F"
"518","As a ProspectiveApplicant, I want to research requirements and to select a service, so that I can find the relevant service and/or application type to initiate via the online portal.","F"
"605","As a user researcher, I want to set up a website recruitment test, so that I can see if we can recruit users in real time from the website.","A"
"1037","As a user, I want to have the application respond quickly to my actions, so that I don't get bored.","F"
"1125","As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments.","A"
"445","Please enter the conference pin number.","NULL"
"747","As a broker user, I want the historical FABS loader to derive fields, so that my agency codes are correct in the PublishedAwardFinancialAssistance table.","F"
"774","As an NSF employee, I want to know where the initial in-person meeting will be, so that I can plan on attending.","F"
"64","As an Owner, I want to edit my profile, so that that it is updated with new information.","F"
"493","We've got Fast Path.","NULL"
"755","As a camp administrator, I want to be able to schedule tasks/activities for a specific camp group, so that I can track each groups daily/weekly and monthly activities.","F"
"69","As a user, I want to see sensible and predictable URLs, so that the application feels logical and transparent.","A"
"761","Yes.","NULL"
"187","As an agency user, I want the FABS validation rules to accept zero and blank for loan records.","F"
"920","Do you know which report she was running?","NULL"
"299","As a camp administrator, I want to store camper's immediate parent/guardian's information, so that I can easily call to notify them in case a grossly unacceptable behavior.","A"
"81","As a moderator, I want to delete my account, so that account information and games are no longer stored.","F"
"136","As a Developer, I want to add the updates on a FABS submission to be modified when the publishStatus changes, so that I know when the status of the submission has changed.","F"
"112","As an Agency user, I want FPDS data to be up-to-date daily.","A"
"67","Me?","NULL"
"1146","Patrick's our DC3 expert. It's his baby.","NULL"
"1081","until now.","NULL"
"1056","As a broker team member, I want to add the 00***** and 00FORGN PPoPCode cases to the derivation logic.","F"
"278","As a Data Analyst I want to download a data package, so that that I can study it and wrangle with it to infer new data or generate new insights.","F"
"267","I don't know if that one's as good an example. I think, we had the right people on that.","NULL"
"61","Either way, it'll be a change for us. It is not like we could just allow them to send it to the existing interface and it'll change the part with what they want.","NULL"
"56","OK.","NULL"
"1012","Good.","NULL"
"17","As an NSF employee, I want to have an updated roadmap document, so that I can see prioritized areas to focus on for the next few months and beyond.","A"
"703","We'll, make sure we tell...","NULL"
"1016","As a publisher, I want to package reproducible steps to get a certain data state, so my methodology is transparent and can be rerun by others.","F"
"1179","{pause}","NULL"
"522","In a minute we can put mobile Collect, because really the only piece of that was of interest there to me was the small little convert file that switched it from map service to...","NULL"
"817","As a Consumer, I want to see how much the data has been downloaded, so that that I can choose most popular in the case when there are several alternatives for my use case.","F"
"375","As a camp administrator, I want to be able to add parents, so that they can enroll their kids at camp.","F"
"132","As a moderator, I want to show all estimates immediately, so that I can decide to show the estimates that have been given even though not all estimators have given their estimate.","A"
"261","As a user, I want to access the raw agency published files from FABS via USAspending.","F"
"44","Yes, if you had his list, say the primary fields are the Afinium locations, of whatever they call it, ship to, and then the address, city, state, zip code, and I liked Brian's first suggestion if you just go by the city, state, zip code and then maybe list them all side by side, and then the ones that match versus the ones that didn't, we could possibly get somebody to help manually do some of those to at least get started.","NULL"
"363","As a Publisher, I want to undelete the deleted data packages, so that that the deleted data packages is now visible again.","F"
"715","As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups.","F"
"767","It's up to whoever's flushing the story out to determine whether or not they want to create stories for that, because even the stories can become epics if you break those down. Nothing prohibiting that.","NULL"
"1102","We hadn't decided. It could either be a service or a file, depending upon the size of that file, how much data...","NULL"
"1209","As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy.","F"
"1014","As a Staff member, I want to Apply a Hold, so that I can prevent progression through the workflow or other actions in the system until the issue is resolved.","F"
"1089","As a Staff member, I want to Record an Internal Note, so that I can share information with other Staff collaborating on the record.","F"
"235","We estimated that, that one was three? How did we estimate that at three? Wait, this was on 45. That may not be three, because he also did not put any of the estimates on there. He did estimate that at three. Why is it three? What else has to happen? Because these are our estimates.","NULL"
"967","At the end of the day, it is the same, unless we were going to branch the code base, they're all working on the same code base, and they all need to be checked in and ready to go.","NULL"
"427","As a UI designer, I want to move on to round 2 of DABS or FABS landing page edits, so that I can get approvals from leadership.","F"
"1044","Then the second side of the coin is we have code, it's spread out across a lot of different modules, or locations for the location in TFS and what they're working on.","NULL"
"292","As a ResearcherPublisher, I want an integration with Zenodo, so that when I store my dataset in GitHub, I don’t have to retype descriptive information about my dataset.","A"
"983","As a camp administrator, I want to be able to automatically create nametags for campers, so that I can lower the amount of work I need to do.","F"
"841","As a Mike, I want to be able to see some metrics on use of the game, so that I can see how much it is being used.","F"
"244","As a web recruiter manager, I want to confirm the recruiter is set up and working properly on Science360.gov.","F"
"698","","NULL"
"772","Development hours, which aren't full days. That's at least got a task on there...","NULL"
"387","No need, we don't need him. It's in the...","NULL"
"1136","As a l Staff member, I want to search for Property information, so that I can obtain all associated current and historic owners, permits, and applications.","F"
"320","Until we get the new look.","NULL"
"77","It still doesn't help us because it's still going to...","NULL"
"555","Project managers, they will help with that. We can get a ScrumMaster.","NULL"
"892","As a Developer, I want a DAT integration, so that I can integrate data-packaged data with pipelines that use DAT.","F"
"474","As a UI designer, I want to track the issues that come up in Tech Thursday, so that I know what to test and what want s to be fixed.","F"
"905","What was that, Jim?","NULL"
"1213","One thing that I think that home page probably needs to be either split up or...I guess what we need is a conversations home page. What we have today, the home page, is basically your conversations where you launch new conversations and open existing conversations. That's got things like, Reports that go on their own home page.","NULL"
"572","Kim when you say...","NULL"
"693","As an Applicant, I want to Check the Status of a transaction, so that I can understand where the provisioning of my service is in the process, such as information related to service levels, fees, plan review, permit, or inspection results.","F"
"470","As an agency user, I want to submit my data elements surrounded by quotation marks, so that Excel won't strip off leading and trailing zeroes.","F"
"162","If I hit submit here, it's going to give me a bunch of crap.","NULL"
"213","As a Researcher, I want to get my Excel spreadsheet into a Data Package, so that I can benefit from better tooling and standardization.","F"
"1052","The big difference to me that would be a little bit more like year-end is if somebody wants to go search for poles, they don't click Search and then, say, 'Look for poles.' They'd be like, 'I'm going to poles.'","NULL"
"759","As a Staff member, I want to Track the Draft Proffers, so that I can preserve the history of draft proffer statements submitted by the Applicant.","F"
"902","Hey, it's Larry. Larry.","NULL"
"467","Best of both worlds is, Baski can do that within Notify, not a Windows app. Did you ever look at that, Baski?","NULL"
"135","I realize we didn't do the actual disconnect.","NULL"
"877","I haven't seen it on my desk though.","NULL"
"205",". This is the one I showed you.","NULL"
"243","As an agency user, I want to get File F in the correct format.","F"
"20","We were just looking at that before we got on the call with you guys, so I should be able to give you an update tomorrow once we finish looking at it.","NULL"
"554","Feel great things.","NULL"
"548","As a user researcher, I want to continue scheduling interviews for hypothesis #1, so that I can be prepared to test our first prototype.","A"
"591","This is based on a meeting that we had with you last week. These were the epics that we came up with in that meeting and we ran with that from there.","NULL"
"1072","So I can search assets that are retired and reverse retire some.","NULL"
"988","Yeah, there's one bug. The grid stuff is not right, so I don't want to write a bug. It's random, isn't it?","NULL"
"411","As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website.","F"
"652","You didn't do that last night?","NULL"
"773","Exactly.","NULL"
"719","As a content editor, I want to be able to add videos from Brightcove.","F"
"822","As a publisher, I want to show the world how my published data is, so that that it immediately catches consumer's attention.","F"
"151","database....","NULL"
"786","That's perfect. I know my issue has been recognized.","NULL"
"405","As a Consumer, I want to be notified of changes to a package I care about, so that that I can check out what has changed and take action.","F"
"354","As a Developer , I want to determine how agencies will generate and validate D Files from FABS and FPDS data.","F"
"146","Door.","NULL"
"990","I withdraw the question.","NULL"
"16","As a Consumer, I want to view a publisher's profile, so that that I can see who is behind a particular package or to see what other packages they produce.","F"
"276","That's fine.","NULL"
"1182","Can we get it on the Internet at all?","NULL"
"138","As a ResearcherPublisher, I want to add a DOI to a dataset, so that I can cite it in papers stored with the data.","F"
"1196","As an Applicant, I want to Request a Plan Review Meeting, so that I can meet with the Plan Review Staff regarding the plan review.","F"
"671","As a parent, I want to be able to track my child's activity and schedule at camp, so that I can have peace of mind.","F"
"914","I'm not 100 percent with what we've got.","NULL"
"256","As an NSF employee, I want to learn about how Github is used, so that I can participate in the issues as assigned.","A"
"1151","Susan, I sent you an email and got you call.","NULL"
"352","conditional procedure on the prepared .","NULL"
"524","As a Consumer, I want to be able to get the data for a data package even if the original data has been moved or removed, so that that I can still use is and my app or analysis keeps working.","F"
"701","As a user researcher, I want to have a list of priority workflow candidates that we might test, so that I can make sure we're capturing the priority areas.","F"
"87","This is a journal update. This is similar to frames. It's a frame update but it's a journal change.","NULL"
"579","Grady wasn't able to finish for Friday night's release. They were trying to . He'll run that after about six pm central time today. That should get anything that would have changed in the release and that's still sitting in the FCC screen. That should at least get rid of any of that.","NULL"
"150","As a camp administrator, I want to be able to warn a camp worker who I think did his/her job inappropriate.","F"
"971","Yeah, you're not always going to get them on the home page with the conversations but if you go back to...","NULL"
"982","As an Owner, I want to create a user testing summary from the UI SME, so that I can know what UI improvements we will follow through on.","F"
"909","As a team member, I want to have a prioritized list of features and elements of a future social element page, so that I can work with the engineers to determine feasibility.","A"
"910","As a site admin, I want to stop publishing jobs on the site 30 days after being posted, so that jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad.","F"
"881","As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful.","F"
"211","As an NSF member of the team, I want to have a place where I can access all the related reports and documentation, so that I can refer to it easily now and in the future.","F"
"126","Like Ken said, in net we already clean them up, so yeah, we'll eventually have to map them to Infinium.","NULL"
"912","As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center.","F"
"890","As a user researcher, I want to conduct a user definition workshop with NSF, so that I can better prepare them and the team for future research work.","A"
"660","Conversation ?","NULL"
"625","As a researcher, I want to recruit for the last round of user research, so that we can summarize our findings and synthesize results.","A"
"1183","Drake? Can you see how substitution works in LCAM?","NULL"
"794","Three. I'm thinking optimistically.","NULL"
"323","As a Publisher, I want to create a data package in the UI so that it is available and published.","F"
"1118","As a moderator, I want to invite up to 15 estimators, so that we can play with large but not immense teams.","F"
"257","If you could ever get two hours.","NULL"
"10","I can't remember if I ran that section against dev or not, I'll double-check.","NULL"
"820","Yeah, we don't have that. I'm just talking about the stories. So you're talking about putting all of our files there?","NULL"
"215","I'm actually not at the office right now. Guys, do we have anything that we need to update them on?","NULL"
"164","OK so I want...we always say this and everybody gets locked up in their day to day, I would like everyone in this room to submit something by next week , just an idea, just anything that they're interested in technology-wise, that will force us all to...if you don't have anything pressing, at least it'll get the brain ticking a little bit about, 'Hey, what might I be interested in?'","NULL"
"864","The problem is, TFS...","NULL"
"683","Yeah, as long as the tester gets updated like the week after or two weeks after so that it's available for when we need to do tests on the interface, because he's also off that week that you're off. That's why I'm like, stuff's got to be done. It's got to be right because you all are off, which is allowed. Just got to be done.","NULL"
"639","He gets it from Afinium. He's already been set up with Afinium for a while.","NULL"
"85","As a moderator, I want to create an account for the application by entering my name, email address, a password and a username, so that I can start using the application.","F"
"727","You did that on purpose.","NULL"
"607","As a user researcher, I want to have the WIG prototype, so that I can finalize the second task script.","A"
"74","That one, I think, was a misunderstanding. Because she's trying to change it to , because in it says the equipment's available but in LCAM, it's already sourced that equipment for another shipment, so it's not available in LCAM. I really think that issue is just confusion over the fact that, that piece of equipment had already been sourced for other orders.","NULL"
"734","As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","F"
"636","Like you said, it allows the users, or the owner to look at it and see, 'Is this the right direction?' while we're waiting for you guys to be ready.","NULL"
"566","Yes.","NULL"
"690","As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","F"
"147","I've never made co-changes in the collate projects. I don't worry about anything. Certainly different so it's coming here and .","NULL"
"1055","As a Planning Staff member, I want to Generate Planning-related Reports, so that I can access, analyze and/or export the needed information in the format I requested.","F"
"1068","Nobody's here.","NULL"
"702","As long as it's not scheduled over the weekend, I don't care.","NULL"
"573","We're probably going to have another emergency release tonight around, I'd say, 7:00 or 8:00. How many days passed?","NULL"
"29","As a Developer , I want the historical FPDS data loader to include both extracted historical data and FPDS feed data.","A"
"395","As a user, I don't want to see NASA grants displayed as contracts.","F"
"534","That's not bad.","NULL"
"460","The 19th is a staff meeting.","NULL"
"200","As a Developer, I want to update the Broker validation rule table to account for the rule updates in DB-2213.","F"
"228","As a user, I want to be able to enter my zip code and get a list of nearby recycling facilities, so that I can determine which ones I should consider.","F"
"1156","As an Owner, I want to design an audit from the UI SME, so that I know the potential scope of the UI improvements want ed.","F"
"238","That was one more thing. I would be checking and see in LCAM, log into the system to see if we can find this equipment under these clause to be disconnected. Pending disconnects.","NULL"
"790","We're getting a lot of calls from the techs, and I've been trying to email. It was 3/11. I am sorry, folks.","NULL"
"186","I know. That's why I said wait.","NULL"
"472","Have a general target for their assigned areas Indiana, Ohio, and instead of fishing through .","NULL"
"417","As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.","F"
"339","We'll work it. Just make sure, if you get the latest, if it shows up, if it doesn't, let me know. Then we'll schedule...Before we finish, we do need to look at the calendar to see when some time...larger block in.","NULL"
"549","Stored proc.","NULL"
"120","You probably had already danced.","NULL"
"258","As a developer, I want to have written a site which is compliant with XHTML and CSS standards, so that as many people as possible can access the site and view it as intended.","A"
"675","We'll use TFS as the actual user stories, just for organizing it's fine.","NULL"
"265","I know.","NULL"
"846","We may be able to just take the first 11 or 13 of it and have the rest of it in something else, and they would send over the raw location code coaching on our part. There's only three options.","NULL"
"364",".","NULL"
"746","before follow it again, hours of testing .","NULL"
"1194","As a DeveloperDataWrangler, I want to store my Data Package in GitHub and have it automatically stored into CKAN, so that I get a data API and my dataset is listed in a relevant catalog.","A"
"55","We shouldn't run that.","NULL"
"242","The guy in the field who's wanting this functionality is thinking more of an offline scanner where you sit it into a...","NULL"
"680","This is Brian.","NULL"
"161","As an NSF employee, I want to schedule regular in-person check-ins, so that we can continue to communicate the goals of the project with our stakeholders.","F"
"917","That's it for me, too.","NULL"
"571","As a FABS user, I want to submission errors to accurately represent FABS errors, so that I know why my submission didn't work.","A"
"1135","That time I did.","NULL"
"365","Really?","NULL"
"521","As a Publisher, I want to configure my client, so that I can start publishing data packages.","F"
"160","As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website.","F"
